14.964,-0.087,-2.363,1.007,2.570
14.966,-0.087,-2.363,1.007,2.570
14.968,-0.087,-2.363,1.007,2.570
14.970,-0.087,-2.363,1.007,2.570
14.972,-0.087,-2.363,1.007,2.570
14.974,-0.127,-2.542,1.268,2.844
14.976,-0.127,-2.542,1.268,2.844
14.978,-0.127,-2.542,1.268,2.844
14.980,-0.127,-2.542,1.268,2.844
14.982,-0.127,-2.542,1.268,2.844
14.984,-0.043,-2.329,1.129,2.589
14.986,-0.043,-2.329,1.129,2.589
14.988,-0.043,-2.329,1.129,2.589
14.990,-0.043,-2.329,1.129,2.589
14.992,-0.043,-2.329,1.129,2.589
15.122,-0.207,-2.803,1.458,3.167
15.124,-0.207,-2.803,1.458,3.167
15.126,-0.207,-2.803,1.458,3.167
15.128,-0.207,-2.803,1.458,3.167
15.130,-0.207,-2.803,1.458,3.167
15.132,-0.165,-3.075,1.808,3.571
15.134,-0.165,-3.075,1.808,3.571
15.136,-0.165,-3.075,1.808,3.571
15.138,-0.165,-3.075,1.808,3.571
15.140,-0.165,-3.075,1.808,3.571
15.142,-0.078,-2.625,1.643,3.098
15.144,-0.078,-2.625,1.643,3.098
15.146,-0.078,-2.625,1.643,3.098
15.148,-0.078,-2.625,1.643,3.098
15.150,-0.078,-2.625,1.643,3.098
15.270,-0.479,-2.596,0.830,2.767
15.272,-0.479,-2.596,0.830,2.767
15.274,-0.479,-2.596,0.830,2.767
15.276,-0.479,-2.596,0.830,2.767
15.278,-0.479,-2.596,0.830,2.767
15.280,-0.263,-3.136,1.298,3.404
15.282,-0.263,-3.136,1.298,3.404
15.284,-0.263,-3.136,1.298,3.404
15.286,-0.263,-3.136,1.298,3.404
15.288,-0.263,-3.136,1.298,3.404
15.290,-0.191,-2.686,1.296,2.988
15.292,-0.191,-2.686,1.296,2.988
15.294,-0.191,-2.686,1.296,2.988
15.296,-0.191,-2.686,1.296,2.988
15.298,-0.191,-2.686,1.296,2.988
15.420,-0.288,-2.320,0.910,2.508
15.422,-0.288,-2.320,0.910,2.508
15.424,-0.288,-2.320,0.910,2.508
15.426,-0.288,-2.320,0.910,2.508
15.428,-0.288,-2.320,0.910,2.508
15.430,-0.406,-2.821,1.092,3.052
15.432,-0.406,-2.821,1.092,3.052
15.434,-0.406,-2.821,1.092,3.052
15.436,-0.406,-2.821,1.092,3.052
15.438,-0.406,-2.821,1.092,3.052
15.440,-0.449,-2.499,1.152,2.788
15.442,-0.449,-2.499,1.152,2.788
15.444,-0.449,-2.499,1.152,2.788
15.446,-0.449,-2.499,1.152,2.788
15.448,-0.449,-2.499,1.152,2.788
15.564,-0.709,-2.308,1.195,2.694
15.566,-0.709,-2.308,1.195,2.694
15.568,-0.709,-2.308,1.195,2.694
15.570,-0.709,-2.308,1.195,2.694
15.572,-0.709,-2.308,1.195,2.694
15.574,-0.685,-2.321,1.332,2.762
15.576,-0.685,-2.321,1.332,2.762
15.578,-0.685,-2.321,1.332,2.762
15.580,-0.685,-2.321,1.332,2.762
15.582,-0.685,-2.321,1.332,2.762
67.852,-0.518,-2.401,1.219,2.742
67.854,-0.518,-2.401,1.219,2.742
67.856,-0.518,-2.401,1.219,2.742
67.858,-0.518,-2.401,1.219,2.742
67.860,-0.518,-2.401,1.219,2.742
68.734,-1.003,-2.229,0.967,2.629
68.736,-1.003,-2.229,0.967,2.629
68.738,-1.003,-2.229,0.967,2.629
68.740,-1.003,-2.229,0.967,2.629
68.742,-1.003,-2.229,0.967,2.629
68.744,-1.026,-2.457,0.672,2.746
68.746,-1.026,-2.457,0.672,2.746
68.748,-1.026,-2.457,0.672,2.746
68.750,-1.026,-2.457,0.672,2.746
68.752,-1.026,-2.457,0.672,2.746
68.754,-1.046,-2.370,0.544,2.647
68.756,-1.046,-2.370,0.544,2.647
68.758,-1.046,-2.370,0.544,2.647
68.760,-1.046,-2.370,0.544,2.647
68.762,-1.046,-2.370,0.544,2.647
68.892,-1.240,-2.054,0.909,2.566
68.894,-1.240,-2.054,0.909,2.566
68.896,-1.240,-2.054,0.909,2.566
68.898,-1.240,-2.054,0.909,2.566
68.900,-1.240,-2.054,0.909,2.566
68.902,-1.241,-2.043,1.005,2.593
68.904,-1.241,-2.043,1.005,2.593
68.906,-1.241,-2.043,1.005,2.593
68.908,-1.241,-2.043,1.005,2.593
68.910,-1.241,-2.043,1.005,2.593
69.052,-1.220,-2.143,1.268,2.773
69.054,-1.220,-2.143,1.268,2.773
69.056,-1.220,-2.143,1.268,2.773
69.058,-1.220,-2.143,1.268,2.773
69.060,-1.220,-2.143,1.268,2.773
69.062,-1.191,-1.852,1.212,2.513
69.064,-1.191,-1.852,1.212,2.513
69.066,-1.191,-1.852,1.212,2.513
69.068,-1.191,-1.852,1.212,2.513
69.210,-1.413,-1.956,0.864,2.562
69.212,-1.413,-1.956,0.864,2.562
69.214,-1.413,-1.956,0.864,2.562
69.216,-1.413,-1.956,0.864,2.562
69.218,-1.413,-1.956,0.864,2.562
69.220,-1.355,-1.986,0.934,2.579
69.222,-1.355,-1.986,0.934,2.579
69.224,-1.355,-1.986,0.934,2.579
69.226,-1.355,-1.986,0.934,2.579
69.228,-1.355,-1.986,0.934,2.579
85.038,-1.514,-2.531,-0.221,2.957
85.040,-1.514,-2.531,-0.221,2.957
85.042,-1.514,-2.531,-0.221,2.957
85.044,-1.514,-2.531,-0.221,2.957
85.046,-1.538,-2.531,-0.221,2.970
85.048,-1.538,-2.720,-0.189,3.130
85.050,-1.538,-2.720,-0.189,3.130
85.052,-1.538,-2.720,-0.189,3.130
85.054,-1.538,-2.720,-0.189,3.130
85.056,-1.414,-2.267,-0.087,2.673
85.058,-1.414,-2.267,-0.087,2.673
85.060,-1.414,-2.267,-0.087,2.673
85.062,-1.414,-2.267,-0.087,2.673
85.064,-1.414,-2.267,-0.087,2.673
520.516,1733.000,-0.979,0.019,1733.000
20.854,-0.496,-2.566,0.510,2.663
20.856,-0.496,-2.566,0.510,2.663
20.858,-0.496,-2.566,0.510,2.663
20.860,-0.496,-2.566,0.510,2.663
20.862,-0.496,-2.566,0.510,2.663
20.864,-0.489,-2.770,0.453,2.849
20.866,-0.489,-2.770,0.453,2.849
20.868,-0.489,-2.770,0.453,2.849
20.870,-0.489,-2.770,0.453,2.849
20.872,-0.489,-2.770,0.453,2.849
20.874,-0.465,-2.556,0.319,2.617
20.876,-0.465,-2.556,0.319,2.617
20.878,-0.465,-2.556,0.319,2.617
20.880,-0.465,-2.556,0.319,2.617
20.882,-0.465,-2.556,0.319,2.617
21.024,-0.472,-2.782,0.592,2.884
21.026,-0.472,-2.782,0.592,2.884
21.028,-0.472,-2.782,0.592,2.884
21.030,-0.472,-2.782,0.592,2.884
21.032,-0.457,-2.839,0.429,2.907
21.034,-0.457,-2.839,0.429,2.907
21.036,-0.457,-2.839,0.429,2.907
21.038,-0.457,-2.839,0.429,2.907
21.040,-0.457,-2.839,0.429,2.907
21.182,-0.489,-2.593,0.575,2.701
21.184,-0.489,-2.593,0.575,2.701
21.186,-0.489,-2.593,0.575,2.701
21.188,-0.489,-2.593,0.575,2.701
21.190,-0.489,-2.593,0.575,2.701
21.192,-0.507,-2.811,0.404,2.884
21.194,-0.507,-2.811,0.404,2.884
21.196,-0.507,-2.811,0.404,2.884
21.198,-0.507,-2.811,0.404,2.884
21.200,-0.507,-2.811,0.404,2.884
21.202,-0.473,-2.537,0.177,2.587
21.204,-0.473,-2.537,0.177,2.587
21.206,-0.473,-2.537,0.177,2.587
21.208,-0.473,-2.537,0.177,2.587
21.210,-0.473,-2.537,0.177,2.587
21.340,-0.430,-2.594,0.607,2.698
21.342,-0.430,-2.594,0.607,2.698
21.344,-0.430,-2.594,0.607,2.698
21.346,-0.430,-2.594,0.607,2.698
21.348,-0.430,-2.594,0.607,2.698
21.350,-0.413,-2.674,0.419,2.738
21.352,-0.413,-2.674,0.419,2.738
21.354,-0.413,-2.674,0.419,2.738
21.356,-0.413,-2.674,0.419,2.738
21.358,-0.413,-2.674,0.419,2.738
21.498,-0.359,-2.510,0.415,2.569
21.500,-0.359,-2.510,0.415,2.569
21.502,-0.359,-2.510,0.415,2.569
21.504,-0.359,-2.510,0.415,2.569
21.506,-0.359,-2.510,0.415,2.569
21.646,-0.417,-2.653,0.472,2.726
21.648,-0.417,-2.653,0.472,2.726
21.650,-0.417,-2.653,0.472,2.726
21.652,-0.417,-2.653,0.472,2.726
21.654,-0.417,-2.653,0.472,2.726
21.656,-0.370,-2.572,0.338,2.620
21.658,-0.370,-2.572,0.338,2.620
21.660,-0.370,-2.572,0.338,2.620
21.662,-0.370,-2.572,0.338,2.620
21.664,-0.370,-2.572,0.338,2.620
21.796,-0.490,-2.633,0.679,2.763
21.798,-0.490,-2.633,0.679,2.763
21.800,-0.490,-2.633,0.679,2.763
21.802,-0.490,-2.633,0.679,2.763
21.804,-0.490,-2.633,0.679,2.763
21.806,-0.460,-3.031,0.657,3.135
21.808,-0.460,-3.031,0.657,3.135
21.810,-0.460,-3.031,0.657,3.135
21.812,-0.460,-3.031,0.657,3.135
21.814,-0.460,-3.031,0.657,3.135
21.816,-0.458,-2.702,0.462,2.779
21.818,-0.458,-2.702,0.462,2.779
21.820,-0.458,-2.702,0.462,2.779
21.822,-0.458,-2.702,0.462,2.779
21.824,-0.458,-2.702,0.462,2.779
21.954,-0.420,-2.827,0.747,2.954
21.956,-0.420,-2.827,0.747,2.954
21.958,-0.420,-2.827,0.747,2.954
21.960,-0.420,-2.827,0.747,2.954
21.962,-0.420,-2.827,0.747,2.954
21.964,-0.419,-2.808,0.568,2.895
21.966,-0.419,-2.808,0.568,2.895
21.968,-0.419,-2.808,0.568,2.895
21.970,-0.419,-2.808,0.568,2.895
21.972,-0.419,-2.808,0.568,2.895
22.102,-0.222,-2.411,0.720,2.526
22.104,-0.222,-2.411,0.720,2.526
22.106,-0.222,-2.411,0.720,2.526
22.108,-0.222,-2.411,0.720,2.526
22.110,-0.222,-2.411,0.720,2.526
22.112,-0.249,-2.425,0.557,2.500
22.114,-0.249,-2.425,0.557,2.500
22.116,-0.249,-2.425,0.557,2.500
22.118,-0.249,-2.425,0.557,2.500
22.120,-0.249,-2.425,0.557,2.500
22.250,-0.317,-2.591,0.699,2.703
22.252,-0.317,-2.591,0.699,2.703
22.254,-0.317,-2.591,0.699,2.703
22.256,-0.317,-2.591,0.699,2.703
22.258,-0.317,-2.591,0.699,2.703
22.260,-0.342,-2.802,0.620,2.890
22.262,-0.342,-2.802,0.620,2.890
22.264,-0.342,-2.802,0.620,2.890
22.266,-0.342,-2.802,0.620,2.890
22.268,-0.342,-2.802,0.620,2.890
22.270,-0.350,-2.502,0.407,2.559
22.272,-0.350,-2.502,0.407,2.559
22.274,-0.350,-2.502,0.407,2.559
22.276,-0.350,-2.502,0.407,2.559
22.278,-0.350,-2.502,0.407,2.559
22.410,-0.318,-2.785,0.791,2.913
22.412,-0.318,-2.785,0.791,2.913
22.414,-0.318,-2.785,0.791,2.913
22.416,-0.318,-2.785,0.791,2.913
22.418,-0.318,-2.785,0.791,2.913
22.420,-0.343,-2.729,0.590,2.813
22.422,-0.343,-2.729,0.590,2.813
22.424,-0.343,-2.729,0.590,2.813
22.426,-0.343,-2.729,0.590,2.813
22.428,-0.343,-2.729,0.590,2.813
22.558,-0.331,-2.648,0.811,2.789
22.560,-0.331,-2.648,0.811,2.789
22.562,-0.331,-2.648,0.811,2.789
22.564,-0.359,-2.790,0.681,2.894
22.566,-0.359,-2.790,0.681,2.894
22.568,-0.359,-2.790,0.681,2.894
22.570,-0.359,-2.790,0.681,2.894
22.702,-0.282,-2.468,0.744,2.593
22.704,-0.282,-2.468,0.744,2.593
22.706,-0.282,-2.468,0.744,2.593
22.708,-0.282,-2.468,0.744,2.593
22.710,-0.282,-2.468,0.744,2.593
22.712,-0.315,-2.583,0.643,2.680
22.714,-0.315,-2.583,0.643,2.680
22.716,-0.315,-2.583,0.643,2.680
22.718,-0.315,-2.583,0.643,2.680
22.720,-0.315,-2.583,0.643,2.680
24.128,-0.389,-2.474,0.387,2.534
24.130,-0.389,-2.474,0.387,2.534
24.132,-0.389,-2.474,0.387,2.534
24.134,-0.389,-2.474,0.387,2.534
24.136,-0.389,-2.474,0.387,2.534
24.138,-0.435,-2.634,0.345,2.692
24.140,-0.435,-2.634,0.345,2.692
24.142,-0.435,-2.634,0.345,2.692
24.144,-0.435,-2.634,0.345,2.692
24.146,-0.435,-2.634,0.345,2.692
24.148,-0.447,-2.506,0.254,2.559
24.150,-0.447,-2.506,0.254,2.559
24.152,-0.447,-2.506,0.254,2.559
24.154,-0.447,-2.506,0.254,2.559
24.156,-0.447,-2.506,0.254,2.559
26.348,-1.042,-2.334,0.724,2.657
26.350,-1.042,-2.334,0.724,2.657
26.352,-1.042,-2.334,0.724,2.657
26.354,-1.042,-2.334,0.724,2.657
26.356,-1.042,-2.334,0.724,2.657
26.358,-1.102,-2.278,0.666,2.616
26.360,-1.102,-2.278,0.666,2.616
26.362,-1.102,-2.278,0.666,2.616
26.364,-1.102,-2.278,0.666,2.616
26.366,-1.102,-2.278,0.666,2.616
29.128,-0.894,0.052,2.360,2.524
29.130,-0.894,0.052,2.360,2.524
29.132,-0.894,0.052,2.360,2.524
29.134,-0.894,0.052,2.360,2.524
29.136,-0.894,0.052,2.360,2.524
29.286,-0.807,-0.515,3.225,3.364
29.288,-0.807,-0.515,3.225,3.364
29.290,-0.807,-0.515,3.225,3.364
29.292,-0.807,-0.515,3.225,3.364
29.294,-0.807,-0.515,3.225,3.364
29.296,-1.113,-0.209,2.452,2.701
29.298,-1.113,-0.209,2.452,2.701
29.300,-1.113,-0.209,2.452,2.701
29.302,-1.113,-0.209,2.452,2.701
29.304,-1.113,-0.209,2.452,2.701
29.442,-0.575,-0.522,2.693,2.803
29.444,-0.575,-0.522,2.693,2.803
29.446,-0.575,-0.522,2.693,2.803
29.448,-0.575,-0.522,2.693,2.803
29.450,-0.575,-0.522,2.693,2.803
29.452,-0.937,-0.297,2.388,2.582
29.454,-0.937,-0.297,2.388,2.582
29.456,-0.937,-0.297,2.388,2.582
29.458,-0.937,-0.297,2.388,2.582
29.460,-0.937,-0.297,2.388,2.582
29.600,-0.811,-0.554,2.734,2.905
29.602,-0.811,-0.554,2.734,2.905
29.604,-0.811,-0.554,2.734,2.905
29.606,-0.811,-0.554,2.734,2.905
29.608,-0.811,-0.554,2.734,2.905
29.748,-0.559,-0.476,2.417,2.526
29.750,-0.559,-0.476,2.417,2.526
29.752,-0.559,-0.476,2.417,2.526
29.754,-0.559,-0.476,2.417,2.526
29.756,-0.559,-0.476,2.417,2.526
29.758,-0.885,-0.374,2.315,2.507
29.760,-0.885,-0.374,2.315,2.507
29.762,-0.885,-0.374,2.315,2.507
29.764,-0.885,-0.374,2.315,2.507
29.766,-0.885,-0.374,2.315,2.507
29.908,-0.438,-0.554,2.748,2.837
29.910,-0.438,-0.554,2.748,2.837
29.912,-0.438,-0.554,2.748,2.837
29.914,-0.438,-0.554,2.748,2.837
30.066,-0.565,-0.468,2.445,2.552
30.068,-0.565,-0.468,2.445,2.552
30.070,-0.565,-0.468,2.445,2.552
30.072,-0.565,-0.468,2.445,2.552
30.074,-0.565,-0.468,2.445,2.552
30.224,-0.476,-0.616,2.636,2.749
30.226,-0.476,-0.616,2.636,2.749
30.228,-0.476,-0.616,2.636,2.749
30.230,-0.476,-0.616,2.636,2.749
30.232,-0.476,-0.616,2.636,2.749
30.382,-0.642,-0.601,2.705,2.844
30.384,-0.642,-0.601,2.705,2.844
30.386,-0.642,-0.601,2.705,2.844
30.388,-0.642,-0.601,2.705,2.844
30.390,-0.642,-0.601,2.705,2.844
30.530,-0.667,-0.563,2.538,2.684
30.532,-0.667,-0.563,2.538,2.684
30.534,-0.667,-0.563,2.538,2.684
30.536,-0.667,-0.563,2.538,2.684
30.538,-0.667,-0.563,2.538,2.684
19.728,0.401,-2.495,0.739,2.633
19.730,0.401,-2.495,0.739,2.633
19.732,0.401,-2.495,0.739,2.633
19.734,0.401,-2.495,0.739,2.633
19.736,0.401,-2.495,0.739,2.633
19.738,-0.083,-2.697,0.697,2.787
19.740,-0.083,-2.697,0.697,2.787
19.742,-0.083,-2.697,0.697,2.787
19.744,-0.083,-2.697,0.697,2.787
19.746,-0.083,-2.697,0.697,2.787
19.748,-0.294,-2.654,0.546,2.725
19.750,-0.294,-2.654,0.546,2.725
19.752,-0.294,-2.654,0.546,2.725
19.754,-0.294,-2.654,0.546,2.725
19.756,-0.294,-2.654,0.546,2.725
20.402,0.307,0.267,2.547,2.579
20.404,0.307,0.267,2.547,2.579
20.406,0.307,0.267,2.547,2.579
20.408,0.307,0.267,2.547,2.579
20.410,0.307,0.267,2.547,2.579
20.412,0.305,-0.205,3.013,3.035
20.414,0.305,-0.205,3.013,3.035
20.416,0.305,-0.205,3.013,3.035
20.418,0.305,-0.205,3.013,3.035
20.420,0.285,-0.654,2.405,2.508
20.422,0.285,-0.654,2.405,2.508
20.424,0.285,-0.654,2.405,2.508
20.426,0.285,-0.654,2.405,2.508
20.428,0.285,-0.654,2.405,2.508
20.628,-0.102,-1.603,2.663,3.110
20.630,-0.102,-1.603,2.663,3.110
20.632,-0.102,-1.603,2.663,3.110
20.634,-0.102,-1.603,2.663,3.110
20.636,-0.102,-1.603,2.663,3.110
21.034,-0.371,2.369,1.771,2.981
21.036,-0.371,2.369,1.771,2.981
21.038,-0.371,2.369,1.771,2.981
21.040,-0.371,2.369,1.771,2.981
21.042,-0.371,2.369,1.771,2.981
21.262,-0.694,0.025,2.440,2.537
21.264,-0.694,0.025,2.440,2.537
21.266,-0.694,0.025,2.440,2.537
21.268,-0.694,0.025,2.440,2.537
21.270,-0.694,0.025,2.440,2.537
21.272,-0.469,0.028,2.538,2.581
21.274,-0.469,0.028,2.538,2.581
21.276,-0.469,0.028,2.538,2.581
21.278,-0.469,0.028,2.538,2.581
21.280,-0.469,0.028,2.538,2.581
21.554,-0.119,-0.181,3.129,3.137
21.556,-0.119,-0.181,3.129,3.137
21.558,-0.119,-0.181,3.129,3.137
21.560,-0.119,-0.181,3.129,3.137
21.562,-0.119,-0.181,3.129,3.137
21.564,-0.302,-0.225,3.565,3.585
21.566,-0.302,-0.225,3.565,3.585
21.568,-0.302,-0.225,3.565,3.585
21.570,-0.302,-0.225,3.565,3.585
21.572,-0.302,-0.225,3.565,3.585
21.574,-0.467,-0.004,2.745,2.785
21.576,-0.467,-0.004,2.745,2.785
21.578,-0.467,-0.004,2.745,2.785
21.580,-0.467,-0.004,2.745,2.785
21.582,-0.467,-0.004,2.745,2.785
21.742,0.216,-0.110,3.080,3.089
21.744,0.216,-0.110,3.080,3.089
21.746,0.216,-0.110,3.080,3.089
21.748,0.216,-0.110,3.080,3.089
21.750,0.216,-0.110,3.080,3.089
21.752,0.040,-0.330,2.746,2.766
21.754,0.040,-0.330,2.746,2.766
21.756,0.040,-0.330,2.746,2.766
21.758,0.040,-0.330,2.746,2.766
21.760,0.040,-0.330,2.746,2.766
24.056,0.153,0.290,2.623,2.643
24.058,0.153,0.290,2.623,2.643
24.060,0.153,0.290,2.623,2.643
24.062,0.153,0.290,2.623,2.643
24.064,0.153,0.290,2.623,2.643
24.066,0.152,0.079,2.568,2.574
24.068,0.152,0.079,2.568,2.574
24.070,0.152,0.079,2.568,2.574
24.072,0.152,0.079,2.568,2.574
24.074,0.152,0.079,2.568,2.574
24.254,0.180,0.541,2.614,2.676
24.256,0.180,0.541,2.614,2.676
24.258,0.180,0.541,2.614,2.676
24.260,0.180,0.541,2.614,2.676
24.262,0.180,0.541,2.614,2.676
24.442,0.040,0.269,2.554,2.568
24.444,0.040,0.269,2.554,2.568
24.446,0.040,0.269,2.554,2.568
24.448,0.040,0.269,2.554,2.568
24.450,0.040,0.269,2.554,2.568
24.452,0.136,0.072,2.592,2.596
24.454,0.136,0.072,2.592,2.596
24.456,0.136,0.072,2.592,2.596
24.458,0.136,0.072,2.592,2.596
24.460,0.136,0.072,2.592,2.596
24.620,0.133,0.318,3.058,3.077
24.622,0.133,0.318,3.058,3.077
24.624,0.133,0.318,3.058,3.077
24.626,0.133,0.318,3.058,3.077
24.628,0.133,0.318,3.058,3.077
26.766,0.139,0.047,3.117,3.120
26.768,0.139,0.047,3.117,3.120
26.770,0.139,0.047,3.117,3.120
26.772,0.139,0.047,3.117,3.120
26.774,0.139,0.047,3.117,3.120
26.776,-0.013,-0.057,2.536,2.537
26.778,-0.013,-0.057,2.536,2.537
26.780,-0.013,-0.057,2.536,2.537
26.782,-0.013,-0.057,2.536,2.537
26.784,-0.013,-0.057,2.536,2.537
26.954,-0.025,0.085,2.573,2.575
26.956,-0.025,0.085,2.573,2.575
26.958,-0.025,0.085,2.573,2.575
26.960,-0.025,0.085,2.573,2.575
26.962,-0.025,0.085,2.573,2.575
27.172,0.199,0.274,3.059,3.078
27.174,0.199,0.274,3.059,3.078
27.176,0.199,0.274,3.059,3.078
27.178,0.199,0.274,3.059,3.078
27.180,0.199,0.274,3.059,3.078
30.252,-0.039,-0.466,2.465,2.509
30.254,-0.039,-0.466,2.465,2.509
30.256,-0.039,-0.466,2.465,2.509
30.258,-0.039,-0.466,2.465,2.509
30.260,-0.039,-0.466,2.465,2.509
30.410,0.087,-0.531,2.526,2.582
30.412,0.087,-0.531,2.526,2.582
30.414,0.087,-0.531,2.526,2.582
30.416,0.087,-0.531,2.526,2.582
30.418,0.087,-0.531,2.526,2.582
31.604,-0.052,-0.293,2.544,2.561
31.606,-0.052,-0.293,2.544,2.561
31.608,-0.052,-0.293,2.544,2.561
31.610,-0.052,-0.293,2.544,2.561
31.612,-0.052,-0.293,2.544,2.561
32.108,-0.022,-0.247,2.548,2.560
32.110,-0.022,-0.247,2.548,2.560
32.112,-0.022,-0.247,2.548,2.560
32.114,-0.022,-0.247,2.548,2.560
32.116,-0.022,-0.247,2.548,2.560
32.276,-0.019,-0.241,2.544,2.555
32.278,-0.019,-0.241,2.544,2.555
32.280,-0.019,-0.241,2.544,2.555
32.282,-0.019,-0.241,2.544,2.555
32.284,-0.019,-0.241,2.544,2.555
33.098,0.036,-0.023,2.923,2.924
33.100,0.036,-0.023,2.923,2.924
33.102,0.036,-0.023,2.923,2.924
33.104,0.036,-0.023,2.923,2.924
33.106,0.036,-0.023,2.923,2.924
33.108,0.037,-0.139,2.719,2.723
33.110,0.037,-0.139,2.719,2.723
33.112,0.037,-0.139,2.719,2.723
33.114,0.037,-0.139,2.719,2.723
33.116,0.037,-0.139,2.719,2.723
36.130,0.174,-0.623,3.183,3.248
36.132,0.174,-0.623,3.183,3.248
36.134,0.174,-0.623,3.183,3.248
36.136,0.174,-0.623,3.183,3.248
36.138,0.174,-0.623,3.183,3.248
36.140,0.112,-0.761,3.314,3.403
36.142,0.112,-0.761,3.314,3.403
36.144,0.112,-0.761,3.314,3.403
36.146,0.112,-0.761,3.314,3.403
36.148,0.112,-0.761,3.314,3.403
36.150,-0.100,-0.813,2.417,2.552
36.152,-0.100,-0.813,2.417,2.552
36.154,-0.100,-0.813,2.417,2.552
36.156,-0.100,-0.813,2.417,2.552
36.268,0.024,-0.743,2.523,2.631
36.270,0.024,-0.743,2.523,2.631
36.272,0.024,-0.743,2.523,2.631
36.274,0.024,-0.743,2.523,2.631
36.276,0.024,-0.743,2.523,2.631
36.278,0.006,-0.892,2.631,2.778
36.280,0.006,-0.892,2.631,2.778
36.282,0.006,-0.892,2.631,2.778
36.284,0.006,-0.892,2.631,2.778
36.286,0.006,-0.892,2.631,2.778
